year,country,merit,outcome,count
2020,Viet Nam,TRUE,merit_allow_referback,NA
2020,Viet Nam,TRUE,merit_allow_substitute,NA
2020,Viet Nam,NA,total_finalized,NA
2020,Viet Nam,NA,pending,22
2020,Yemen,NA,filed,NA
2020,Yemen,FALSE,nonmerit_dismiss_jurisdiction,NA
2020,Yemen,FALSE,nonmerit_dismiss_imperfect,NA
2020,Yemen,FALSE,nonmerit_dismiss_other,NA
2020,Yemen,TRUE,merit_dismiss_confirm,NA
2020,Yemen,TRUE,merit_allow_referback,NA
2020,Yemen,TRUE,merit_allow_substitute,NA
2020,Yemen,NA,total_finalized,22
2020,Yemen,NA,pending,NA
2020,Zambia,NA,filed,NA
2020,Zambia,FALSE,nonmerit_dismiss_jurisdiction,NA
2020,Zambia,FALSE,nonmerit_dismiss_imperfect,NA
2020,Zambia,FALSE,nonmerit_dismiss_other,NA
2020,Zambia,TRUE,merit_dismiss_confirm,NA
2020,Zambia,TRUE,merit_allow_referback,NA
2020,Zambia,TRUE,merit_allow_substitute,NA
2020,Zambia,NA,total_finalized,NA
2020,Zambia,NA,pending,NA
2020,Zimbabwe,NA,filed,29
2020,Zimbabwe,FALSE,nonmerit_dismiss_jurisdiction,NA
2020,Zimbabwe,FALSE,nonmerit_dismiss_imperfect,NA
2020,Zimbabwe,FALSE,nonmerit_dismiss_other,NA
2020,Zimbabwe,TRUE,merit_dismiss_confirm,NA
2020,Zimbabwe,TRUE,merit_allow_referback,NA
2020,Zimbabwe,TRUE,merit_allow_substitute,NA
2020,Zimbabwe,NA,total_finalized,26
2020,Zimbabwe,NA,pending,33
2020,Unknown,NA,filed,NA
2020,Unknown,FALSE,nonmerit_dismiss_jurisdiction,NA
2020,Unknown,FALSE,nonmerit_dismiss_imperfect,NA
2020,Unknown,FALSE,nonmerit_dismiss_other,NA
2020,Unknown,TRUE,merit_dismiss_confirm,NA
2020,Unknown,TRUE,merit_allow_referback,NA
2020,Unknown,TRUE,merit_allow_substitute,NA
2020,Unknown,NA,total_finalized,NA
2020,Unknown,NA,pending,NA
2020,(Blank),NA,filed,NA
2020,(Blank),FALSE,nonmerit_dismiss_jurisdiction,NA
2020,(Blank),FALSE,nonmerit_dismiss_imperfect,NA
2020,(Blank),FALSE,nonmerit_dismiss_other,NA
2020,(Blank),TRUE,merit_dismiss_confirm,NA
2020,(Blank),TRUE,merit_allow_referback,NA
2020,(Blank),TRUE,merit_allow_substitute,NA
2020,(Blank),NA,total_finalized,NA
2020,(Blank),NA,pending,NA
2021,Total,NA,filed,10055
2021,Total,FALSE,nonmerit_dismiss_jurisdiction,251
2021,Total,FALSE,nonmerit_dismiss_imperfect,382
2021,Total,FALSE,nonmerit_dismiss_other,613
2021,Total,TRUE,merit_dismiss_confirm,7160
2021,Total,TRUE,merit_allow_referback,1042
2021,Total,TRUE,merit_allow_substitute,2820
2021,Total,NA,total_finalized,12268
2021,Total,NA,pending,4891
2021,Afghanistan,NA,filed,NA
2021,Afghanistan,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Afghanistan,FALSE,nonmerit_dismiss_imperfect,NA
2021,Afghanistan,FALSE,nonmerit_dismiss_other,NA
2021,Afghanistan,TRUE,merit_dismiss_confirm,NA
2021,Afghanistan,TRUE,merit_allow_referback,NA
2021,Afghanistan,TRUE,merit_allow_substitute,NA
2021,Afghanistan,NA,total_finalized,35
2021,Afghanistan,NA,pending,NA
2021,Albania,NA,filed,49
2021,Albania,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Albania,FALSE,nonmerit_dismiss_imperfect,NA
2021,Albania,FALSE,nonmerit_dismiss_other,NA
2021,Albania,TRUE,merit_dismiss_confirm,26
2021,Albania,TRUE,merit_allow_referback,NA
2021,Albania,TRUE,merit_allow_substitute,23
2021,Albania,NA,total_finalized,61
2021,Albania,NA,pending,28
2021,Algeria,NA,filed,140
2021,Algeria,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Algeria,FALSE,nonmerit_dismiss_imperfect,NA
2021,Algeria,FALSE,nonmerit_dismiss_other,NA
2021,Algeria,TRUE,merit_dismiss_confirm,99
2021,Algeria,TRUE,merit_allow_referback,NA
2021,Algeria,TRUE,merit_allow_substitute,43
2021,Algeria,NA,total_finalized,157
2021,Algeria,NA,pending,72
2021,Angola,NA,filed,163
2021,Angola,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Angola,FALSE,nonmerit_dismiss_imperfect,NA
2021,Angola,FALSE,nonmerit_dismiss_other,NA
2021,Angola,TRUE,merit_dismiss_confirm,158
2021,Angola,TRUE,merit_allow_referback,21
2021,Angola,TRUE,merit_allow_substitute,NA
2021,Angola,NA,total_finalized,207
2021,Angola,NA,pending,59
2021,Anguilla,NA,filed,NA
2021,Anguilla,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Anguilla,FALSE,nonmerit_dismiss_imperfect,NA
2021,Anguilla,FALSE,nonmerit_dismiss_other,NA
2021,Anguilla,TRUE,merit_dismiss_confirm,NA
2021,Anguilla,TRUE,merit_allow_referback,NA
2021,Anguilla,TRUE,merit_allow_substitute,NA
2021,Anguilla,NA,total_finalized,NA
2021,Anguilla,NA,pending,NA
2021,Antigua and Barbuda,NA,filed,NA
2021,Antigua and Barbuda,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Antigua and Barbuda,FALSE,nonmerit_dismiss_imperfect,NA
2021,Antigua and Barbuda,FALSE,nonmerit_dismiss_other,NA
2021,Antigua and Barbuda,TRUE,merit_dismiss_confirm,NA
2021,Antigua and Barbuda,TRUE,merit_allow_referback,NA
2021,Antigua and Barbuda,TRUE,merit_allow_substitute,NA
2021,Antigua and Barbuda,NA,total_finalized,NA
2021,Antigua and Barbuda,NA,pending,NA
2021,Argentina,NA,filed,NA
2021,Argentina,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Argentina,FALSE,nonmerit_dismiss_imperfect,NA
2021,Argentina,FALSE,nonmerit_dismiss_other,NA
2021,Argentina,TRUE,merit_dismiss_confirm,NA
2021,Argentina,TRUE,merit_allow_referback,NA
2021,Argentina,TRUE,merit_allow_substitute,NA
2021,Argentina,NA,total_finalized,NA
2021,Argentina,NA,pending,NA
2021,Armenia,NA,filed,NA
2021,Armenia,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Armenia,FALSE,nonmerit_dismiss_imperfect,NA
2021,Armenia,FALSE,nonmerit_dismiss_other,NA
2021,Armenia,TRUE,merit_dismiss_confirm,NA
2021,Armenia,TRUE,merit_allow_referback,NA
2021,Armenia,TRUE,merit_allow_substitute,NA
2021,Armenia,NA,total_finalized,NA
2021,Armenia,NA,pending,NA
2021,Austria,NA,filed,NA
2021,Austria,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Austria,FALSE,nonmerit_dismiss_imperfect,NA
2021,Austria,FALSE,nonmerit_dismiss_other,NA
2021,Austria,TRUE,merit_dismiss_confirm,NA
2021,Austria,TRUE,merit_allow_referback,NA
2021,Austria,TRUE,merit_allow_substitute,NA
2021,Austria,NA,total_finalized,NA
2021,Austria,NA,pending,NA
2021,Azerbaijan,NA,filed,NA
2021,Azerbaijan,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Azerbaijan,FALSE,nonmerit_dismiss_imperfect,NA
2021,Azerbaijan,FALSE,nonmerit_dismiss_other,NA
2021,Azerbaijan,TRUE,merit_dismiss_confirm,NA
2021,Azerbaijan,TRUE,merit_allow_referback,NA
2021,Azerbaijan,TRUE,merit_allow_substitute,NA
2021,Azerbaijan,NA,total_finalized,NA
2021,Azerbaijan,NA,pending,NA
2021,Bahamas,NA,filed,58
2021,Bahamas,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Bahamas,FALSE,nonmerit_dismiss_imperfect,NA
2021,Bahamas,FALSE,nonmerit_dismiss_other,NA
2021,Bahamas,TRUE,merit_dismiss_confirm,35
2021,Bahamas,TRUE,merit_allow_referback,NA
2021,Bahamas,TRUE,merit_allow_substitute,NA
2021,Bahamas,NA,total_finalized,49
2021,Bahamas,NA,pending,26
2021,Bahrain,NA,filed,NA
2021,Bahrain,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Bahrain,FALSE,nonmerit_dismiss_imperfect,NA
2021,Bahrain,FALSE,nonmerit_dismiss_other,NA
2021,Bahrain,TRUE,merit_dismiss_confirm,NA
2021,Bahrain,TRUE,merit_allow_referback,NA
2021,Bahrain,TRUE,merit_allow_substitute,NA
2021,Bahrain,NA,total_finalized,NA
2021,Bahrain,NA,pending,NA
2021,Bangladesh,NA,filed,182
2021,Bangladesh,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Bangladesh,FALSE,nonmerit_dismiss_imperfect,NA
2021,Bangladesh,FALSE,nonmerit_dismiss_other,NA
2021,Bangladesh,TRUE,merit_dismiss_confirm,47
2021,Bangladesh,TRUE,merit_allow_referback,21
2021,Bangladesh,TRUE,merit_allow_substitute,83
2021,Bangladesh,NA,total_finalized,162
2021,Bangladesh,NA,pending,102
2021,Barbados,NA,filed,NA
2021,Barbados,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Barbados,FALSE,nonmerit_dismiss_imperfect,NA
2021,Barbados,FALSE,nonmerit_dismiss_other,NA
2021,Barbados,TRUE,merit_dismiss_confirm,NA
2021,Barbados,TRUE,merit_allow_referback,NA
2021,Barbados,TRUE,merit_allow_substitute,NA
2021,Barbados,NA,total_finalized,NA
2021,Barbados,NA,pending,NA
2021,Belarus,NA,filed,NA
2021,Belarus,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Belarus,FALSE,nonmerit_dismiss_imperfect,NA
2021,Belarus,FALSE,nonmerit_dismiss_other,NA
2021,Belarus,TRUE,merit_dismiss_confirm,NA
2021,Belarus,TRUE,merit_allow_referback,NA
2021,Belarus,TRUE,merit_allow_substitute,NA
2021,Belarus,NA,total_finalized,NA
2021,Belarus,NA,pending,NA
2021,Belgium,NA,filed,NA
2021,Belgium,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Belgium,FALSE,nonmerit_dismiss_imperfect,NA
2021,Belgium,FALSE,nonmerit_dismiss_other,NA
2021,Belgium,TRUE,merit_dismiss_confirm,NA
2021,Belgium,TRUE,merit_allow_referback,NA
2021,Belgium,TRUE,merit_allow_substitute,NA
2021,Belgium,NA,total_finalized,NA
2021,Belgium,NA,pending,NA
2021,Benin,NA,filed,NA
2021,Benin,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Benin,FALSE,nonmerit_dismiss_imperfect,NA
2021,Benin,FALSE,nonmerit_dismiss_other,NA
2021,Benin,TRUE,merit_dismiss_confirm,NA
2021,Benin,TRUE,merit_allow_referback,NA
2021,Benin,TRUE,merit_allow_substitute,NA
2021,Benin,NA,total_finalized,NA
2021,Benin,NA,pending,NA
2021,Botswana,NA,filed,NA
2021,Botswana,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Botswana,FALSE,nonmerit_dismiss_imperfect,NA
2021,Botswana,FALSE,nonmerit_dismiss_other,NA
2021,Botswana,TRUE,merit_dismiss_confirm,NA
2021,Botswana,TRUE,merit_allow_referback,NA
2021,Botswana,TRUE,merit_allow_substitute,NA
2021,Botswana,NA,total_finalized,NA
2021,Botswana,NA,pending,NA
2021,Brazil,NA,filed,29
2021,Brazil,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Brazil,FALSE,nonmerit_dismiss_imperfect,NA
2021,Brazil,FALSE,nonmerit_dismiss_other,NA
2021,Brazil,TRUE,merit_dismiss_confirm,38
2021,Brazil,TRUE,merit_allow_referback,NA
2021,Brazil,TRUE,merit_allow_substitute,NA
2021,Brazil,NA,total_finalized,53
2021,Brazil,NA,pending,NA
2021,Brunei,NA,filed,NA
2021,Brunei,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Brunei,FALSE,nonmerit_dismiss_imperfect,NA
2021,Brunei,FALSE,nonmerit_dismiss_other,NA
2021,Brunei,TRUE,merit_dismiss_confirm,NA
2021,Brunei,TRUE,merit_allow_referback,NA
2021,Brunei,TRUE,merit_allow_substitute,NA
2021,Brunei,NA,total_finalized,NA
2021,Brunei,NA,pending,NA
2021,Bulgaria,NA,filed,NA
2021,Bulgaria,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Bulgaria,FALSE,nonmerit_dismiss_imperfect,NA
2021,Bulgaria,FALSE,nonmerit_dismiss_other,NA
2021,Bulgaria,TRUE,merit_dismiss_confirm,NA
2021,Bulgaria,TRUE,merit_allow_referback,NA
2021,Bulgaria,TRUE,merit_allow_substitute,NA
2021,Bulgaria,NA,total_finalized,NA
2021,Bulgaria,NA,pending,NA
2021,Burkina Faso,NA,filed,NA
2021,Burkina Faso,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Burkina Faso,FALSE,nonmerit_dismiss_imperfect,NA
2021,Burkina Faso,FALSE,nonmerit_dismiss_other,NA
2021,Burkina Faso,TRUE,merit_dismiss_confirm,NA
2021,Burkina Faso,TRUE,merit_allow_referback,NA
2021,Burkina Faso,TRUE,merit_allow_substitute,NA
2021,Burkina Faso,NA,total_finalized,NA
2021,Burkina Faso,NA,pending,NA
2021,Burundi,NA,filed,NA
2021,Burundi,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Burundi,FALSE,nonmerit_dismiss_imperfect,NA
2021,Burundi,FALSE,nonmerit_dismiss_other,NA
2021,Burundi,TRUE,merit_dismiss_confirm,NA
2021,Burundi,TRUE,merit_allow_referback,NA
2021,Burundi,TRUE,merit_allow_substitute,NA
2021,Burundi,NA,total_finalized,NA
2021,Burundi,NA,pending,NA
2021,Cameroon,NA,filed,55
2021,Cameroon,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Cameroon,FALSE,nonmerit_dismiss_imperfect,NA
2021,Cameroon,FALSE,nonmerit_dismiss_other,NA
2021,Cameroon,TRUE,merit_dismiss_confirm,26
2021,Cameroon,TRUE,merit_allow_referback,NA
2021,Cameroon,TRUE,merit_allow_substitute,NA
2021,Cameroon,NA,total_finalized,56
2021,Cameroon,NA,pending,28
2021,Chad,NA,filed,NA
2021,Chad,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Chad,FALSE,nonmerit_dismiss_imperfect,NA
2021,Chad,FALSE,nonmerit_dismiss_other,NA
2021,Chad,TRUE,merit_dismiss_confirm,NA
2021,Chad,TRUE,merit_allow_referback,NA
2021,Chad,TRUE,merit_allow_substitute,NA
2021,Chad,NA,total_finalized,32
2021,Chad,NA,pending,NA
2021,Chile,NA,filed,32
2021,Chile,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Chile,FALSE,nonmerit_dismiss_imperfect,NA
2021,Chile,FALSE,nonmerit_dismiss_other,NA
2021,Chile,TRUE,merit_dismiss_confirm,25
2021,Chile,TRUE,merit_allow_referback,NA
2021,Chile,TRUE,merit_allow_substitute,NA
2021,Chile,NA,total_finalized,41
2021,Chile,NA,pending,NA
2021,China,NA,filed,462
2021,China,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,China,FALSE,nonmerit_dismiss_imperfect,NA
2021,China,FALSE,nonmerit_dismiss_other,NA
2021,China,TRUE,merit_dismiss_confirm,277
2021,China,TRUE,merit_allow_referback,31
2021,China,TRUE,merit_allow_substitute,153
2021,China,NA,total_finalized,490
2021,China,NA,pending,206
2021,Colombia,NA,filed,320
2021,Colombia,FALSE,nonmerit_dismiss_jurisdiction,50
2021,Colombia,FALSE,nonmerit_dismiss_imperfect,NA
2021,Colombia,FALSE,nonmerit_dismiss_other,NA
2021,Colombia,TRUE,merit_dismiss_confirm,219
2021,Colombia,TRUE,merit_allow_referback,NA
2021,Colombia,TRUE,merit_allow_substitute,73
2021,Colombia,NA,total_finalized,375
2021,Colombia,NA,pending,146
2021,Congo (Brazzaville),NA,filed,24
2021,Congo (Brazzaville),FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Congo (Brazzaville),FALSE,nonmerit_dismiss_imperfect,NA
2021,Congo (Brazzaville),FALSE,nonmerit_dismiss_other,NA
2021,Congo (Brazzaville),TRUE,merit_dismiss_confirm,NA
2021,Congo (Brazzaville),TRUE,merit_allow_referback,NA
2021,Congo (Brazzaville),TRUE,merit_allow_substitute,NA
2021,Congo (Brazzaville),NA,total_finalized,21
2021,Congo (Brazzaville),NA,pending,NA
2021,Congo (Kinshasa),NA,filed,180
2021,Congo (Kinshasa),FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Congo (Kinshasa),FALSE,nonmerit_dismiss_imperfect,NA
2021,Congo (Kinshasa),FALSE,nonmerit_dismiss_other,NA
2021,Congo (Kinshasa),TRUE,merit_dismiss_confirm,171
2021,Congo (Kinshasa),TRUE,merit_allow_referback,NA
2021,Congo (Kinshasa),TRUE,merit_allow_substitute,NA
2021,Congo (Kinshasa),NA,total_finalized,243
2021,Congo (Kinshasa),NA,pending,93
2021,Costa Rica,NA,filed,NA
2021,Costa Rica,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Costa Rica,FALSE,nonmerit_dismiss_imperfect,NA
2021,Costa Rica,FALSE,nonmerit_dismiss_other,NA
2021,Costa Rica,TRUE,merit_dismiss_confirm,NA
2021,Costa Rica,TRUE,merit_allow_referback,NA
2021,Costa Rica,TRUE,merit_allow_substitute,NA
2021,Costa Rica,NA,total_finalized,NA
2021,Costa Rica,NA,pending,NA
2021,Croatia,NA,filed,NA
2021,Croatia,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Croatia,FALSE,nonmerit_dismiss_imperfect,NA
2021,Croatia,FALSE,nonmerit_dismiss_other,NA
2021,Croatia,TRUE,merit_dismiss_confirm,NA
2021,Croatia,TRUE,merit_allow_referback,NA
2021,Croatia,TRUE,merit_allow_substitute,NA
2021,Croatia,NA,total_finalized,NA
2021,Croatia,NA,pending,NA
2021,Cuba,NA,filed,NA
2021,Cuba,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Cuba,FALSE,nonmerit_dismiss_imperfect,NA
2021,Cuba,FALSE,nonmerit_dismiss_other,NA
2021,Cuba,TRUE,merit_dismiss_confirm,NA
2021,Cuba,TRUE,merit_allow_referback,NA
2021,Cuba,TRUE,merit_allow_substitute,NA
2021,Cuba,NA,total_finalized,NA
2021,Cuba,NA,pending,NA
2021,Czech Republic,NA,filed,NA
2021,Czech Republic,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Czech Republic,FALSE,nonmerit_dismiss_imperfect,NA
2021,Czech Republic,FALSE,nonmerit_dismiss_other,NA
2021,Czech Republic,TRUE,merit_dismiss_confirm,NA
2021,Czech Republic,TRUE,merit_allow_referback,NA
2021,Czech Republic,TRUE,merit_allow_substitute,NA
2021,Czech Republic,NA,total_finalized,NA
2021,Czech Republic,NA,pending,NA
2021,Djibouti,NA,filed,NA
2021,Djibouti,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Djibouti,FALSE,nonmerit_dismiss_imperfect,NA
2021,Djibouti,FALSE,nonmerit_dismiss_other,NA
2021,Djibouti,TRUE,merit_dismiss_confirm,NA
2021,Djibouti,TRUE,merit_allow_referback,NA
2021,Djibouti,TRUE,merit_allow_substitute,NA
2021,Djibouti,NA,total_finalized,NA
2021,Djibouti,NA,pending,NA
2021,Dominica,NA,filed,NA
2021,Dominica,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Dominica,FALSE,nonmerit_dismiss_imperfect,NA
2021,Dominica,FALSE,nonmerit_dismiss_other,NA
2021,Dominica,TRUE,merit_dismiss_confirm,NA
2021,Dominica,TRUE,merit_allow_referback,NA
2021,Dominica,TRUE,merit_allow_substitute,NA
2021,Dominica,NA,total_finalized,NA
2021,Dominica,NA,pending,NA
2021,Dominican Republic,NA,filed,22
2021,Dominican Republic,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Dominican Republic,FALSE,nonmerit_dismiss_imperfect,NA
2021,Dominican Republic,FALSE,nonmerit_dismiss_other,NA
2021,Dominican Republic,TRUE,merit_dismiss_confirm,NA
2021,Dominican Republic,TRUE,merit_allow_referback,NA
2021,Dominican Republic,TRUE,merit_allow_substitute,NA
2021,Dominican Republic,NA,total_finalized,NA
2021,Dominican Republic,NA,pending,NA
2021,Ecuador,NA,filed,27
2021,Ecuador,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Ecuador,FALSE,nonmerit_dismiss_imperfect,NA
2021,Ecuador,FALSE,nonmerit_dismiss_other,NA
2021,Ecuador,TRUE,merit_dismiss_confirm,NA
2021,Ecuador,TRUE,merit_allow_referback,NA
2021,Ecuador,TRUE,merit_allow_substitute,NA
2021,Ecuador,NA,total_finalized,26
2021,Ecuador,NA,pending,NA
2021,Egypt,NA,filed,90
2021,Egypt,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Egypt,FALSE,nonmerit_dismiss_imperfect,NA
2021,Egypt,FALSE,nonmerit_dismiss_other,NA
2021,Egypt,TRUE,merit_dismiss_confirm,88
2021,Egypt,TRUE,merit_allow_referback,NA
2021,Egypt,TRUE,merit_allow_substitute,47
2021,Egypt,NA,total_finalized,140
2021,Egypt,NA,pending,26
2021,El Salvador,NA,filed,NA
2021,El Salvador,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,El Salvador,FALSE,nonmerit_dismiss_imperfect,NA
2021,El Salvador,FALSE,nonmerit_dismiss_other,NA
2021,El Salvador,TRUE,merit_dismiss_confirm,NA
2021,El Salvador,TRUE,merit_allow_referback,NA
2021,El Salvador,TRUE,merit_allow_substitute,NA
2021,El Salvador,NA,total_finalized,27
2021,El Salvador,NA,pending,NA
2021,Equatorial Guinea,NA,filed,NA
2021,Equatorial Guinea,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Equatorial Guinea,FALSE,nonmerit_dismiss_imperfect,NA
2021,Equatorial Guinea,FALSE,nonmerit_dismiss_other,NA
2021,Equatorial Guinea,TRUE,merit_dismiss_confirm,NA
2021,Equatorial Guinea,TRUE,merit_allow_referback,NA
2021,Equatorial Guinea,TRUE,merit_allow_substitute,NA
2021,Equatorial Guinea,NA,total_finalized,NA
2021,Equatorial Guinea,NA,pending,NA
2021,Eritrea,NA,filed,25
2021,Eritrea,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Eritrea,FALSE,nonmerit_dismiss_imperfect,NA
2021,Eritrea,FALSE,nonmerit_dismiss_other,NA
2021,Eritrea,TRUE,merit_dismiss_confirm,21
2021,Eritrea,TRUE,merit_allow_referback,NA
2021,Eritrea,TRUE,merit_allow_substitute,NA
2021,Eritrea,NA,total_finalized,36
2021,Eritrea,NA,pending,NA
2021,Eswatini,NA,filed,NA
2021,Eswatini,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Eswatini,FALSE,nonmerit_dismiss_imperfect,NA
2021,Eswatini,FALSE,nonmerit_dismiss_other,NA
2021,Eswatini,TRUE,merit_dismiss_confirm,NA
2021,Eswatini,TRUE,merit_allow_referback,NA
2021,Eswatini,TRUE,merit_allow_substitute,NA
2021,Eswatini,NA,total_finalized,NA
2021,Eswatini,NA,pending,NA
2021,Ethiopia,NA,filed,47
2021,Ethiopia,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Ethiopia,FALSE,nonmerit_dismiss_imperfect,NA
2021,Ethiopia,FALSE,nonmerit_dismiss_other,NA
2021,Ethiopia,TRUE,merit_dismiss_confirm,30
2021,Ethiopia,TRUE,merit_allow_referback,NA
2021,Ethiopia,TRUE,merit_allow_substitute,74
2021,Ethiopia,NA,total_finalized,120
2021,Ethiopia,NA,pending,NA
2021,Fiji,NA,filed,NA
2021,Fiji,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Fiji,FALSE,nonmerit_dismiss_imperfect,NA
2021,Fiji,FALSE,nonmerit_dismiss_other,NA
2021,Fiji,TRUE,merit_dismiss_confirm,NA
2021,Fiji,TRUE,merit_allow_referback,NA
2021,Fiji,TRUE,merit_allow_substitute,NA
2021,Fiji,NA,total_finalized,NA
2021,Fiji,NA,pending,NA
2021,France,NA,filed,NA
2021,France,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,France,FALSE,nonmerit_dismiss_imperfect,NA
2021,France,FALSE,nonmerit_dismiss_other,NA
2021,France,TRUE,merit_dismiss_confirm,NA
2021,France,TRUE,merit_allow_referback,NA
2021,France,TRUE,merit_allow_substitute,NA
2021,France,NA,total_finalized,NA
2021,France,NA,pending,NA
2021,Gabon,NA,filed,NA
2021,Gabon,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Gabon,FALSE,nonmerit_dismiss_imperfect,NA
2021,Gabon,FALSE,nonmerit_dismiss_other,NA
2021,Gabon,TRUE,merit_dismiss_confirm,NA
2021,Gabon,TRUE,merit_allow_referback,NA
2021,Gabon,TRUE,merit_allow_substitute,NA
2021,Gabon,NA,total_finalized,NA
2021,Gabon,NA,pending,NA
2021,Gambia,NA,filed,NA
2021,Gambia,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Gambia,FALSE,nonmerit_dismiss_imperfect,NA
2021,Gambia,FALSE,nonmerit_dismiss_other,NA
2021,Gambia,TRUE,merit_dismiss_confirm,NA
2021,Gambia,TRUE,merit_allow_referback,NA
2021,Gambia,TRUE,merit_allow_substitute,NA
2021,Gambia,NA,total_finalized,20
2021,Gambia,NA,pending,NA
2021,Georgia,NA,filed,31
2021,Georgia,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Georgia,FALSE,nonmerit_dismiss_imperfect,NA
2021,Georgia,FALSE,nonmerit_dismiss_other,NA
2021,Georgia,TRUE,merit_dismiss_confirm,30
2021,Georgia,TRUE,merit_allow_referback,NA
2021,Georgia,TRUE,merit_allow_substitute,NA
2021,Georgia,NA,total_finalized,53
2021,Georgia,NA,pending,NA
2021,Ghana,NA,filed,56
2021,Ghana,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Ghana,FALSE,nonmerit_dismiss_imperfect,NA
2021,Ghana,FALSE,nonmerit_dismiss_other,NA
2021,Ghana,TRUE,merit_dismiss_confirm,46
2021,Ghana,TRUE,merit_allow_referback,NA
2021,Ghana,TRUE,merit_allow_substitute,NA
2021,Ghana,NA,total_finalized,77
2021,Ghana,NA,pending,21
2021,Greece,NA,filed,NA
2021,Greece,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Greece,FALSE,nonmerit_dismiss_imperfect,NA
2021,Greece,FALSE,nonmerit_dismiss_other,NA
2021,Greece,TRUE,merit_dismiss_confirm,NA
2021,Greece,TRUE,merit_allow_referback,NA
2021,Greece,TRUE,merit_allow_substitute,NA
2021,Greece,NA,total_finalized,NA
2021,Greece,NA,pending,NA
2021,Grenada,NA,filed,NA
2021,Grenada,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Grenada,FALSE,nonmerit_dismiss_imperfect,NA
2021,Grenada,FALSE,nonmerit_dismiss_other,NA
2021,Grenada,TRUE,merit_dismiss_confirm,NA
2021,Grenada,TRUE,merit_allow_referback,NA
2021,Grenada,TRUE,merit_allow_substitute,NA
2021,Grenada,NA,total_finalized,NA
2021,Grenada,NA,pending,NA
2021,Guatemala,NA,filed,30
2021,Guatemala,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Guatemala,FALSE,nonmerit_dismiss_imperfect,NA
2021,Guatemala,FALSE,nonmerit_dismiss_other,NA
2021,Guatemala,TRUE,merit_dismiss_confirm,NA
2021,Guatemala,TRUE,merit_allow_referback,NA
2021,Guatemala,TRUE,merit_allow_substitute,NA
2021,Guatemala,NA,total_finalized,NA
2021,Guatemala,NA,pending,NA
2021,Guinea,NA,filed,NA
2021,Guinea,FALSE,nonmerit_dismiss_jurisdiction,NA
2021,Guinea,FALSE,nonmerit_dismiss_imperfect,NA
2021,Guinea,FALSE,nonmerit_dismiss_other,NA
2021,Guinea,TRUE,merit_dismiss_confirm,NA
